ElectionYear,ElectionDate,StateAb,DivisionID,DivisionNm,Latitude,Longitude,PollingPlaceCount,CandidateName,PartyAb,PartyNm_clean,Elected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes,PrePollShare,Swing,Enrolment,Turnout,TurnoutPercentage,TurnoutSwing,TcpWinnerParty,TcpWinnerPartyAb,TcpMarginPct,InformalVotes,InformalPct,SwingZScore,SeatSafety
2013,2013-09-07,VIC,234,Wills,-37.73846153404256,144.94975782127662,47,Concetta Giglia,FFP,Family First Party,False,956,90,6,70,163,1285,0.054,-0.15,105547,95972,90.93,-0.2,Australian Labor Party,ALP,30.41,0,0.0,-0.136,Safe (>10%)
2013,2013-09-07,VIC,234,Wills,-37.73846153404256,144.94975782127662,47,Anne Marie Murray-Dufoulon,PUP,Palmer United Party,False,1675,135,10,141,197,2158,0.065,2.38,105547,95972,90.93,-0.2,Australian Labor Party,ALP,30.41,0,0.0,0.455,Safe (>10%)
2013,2013-09-07,VIC,234,Wills,-37.73846153404256,144.94975782127662,47,Shilpa Hegde,LP,Liberal Party,False,15989,980,57,1072,2612,20710,0.052,0.04,105547,95972,90.93,-0.2,Australian Labor Party,ALP,30.41,0,0.0,-0.092,Safe (>10%)
2013,2013-09-07,VIC,234,Wills,-37.73846153404256,144.94975782127662,47,Kelvin Thomson,ALP,Australian Labor Party,True,32873,1990,214,1776,4078,40931,0.043,-6.07,105547,95972,90.93,-0.2,Australian Labor Party,ALP,30.41,0,0.0,-1.519,Safe (>10%)
2013,2013-09-07,VIC,234,Wills,-37.73846153404256,144.94975782127662,47,Informal Informal,,Informal,False,4564,281,32,175,252,5304,0.033,-0.45,105547,95972,90.93,-0.2,Australian Labor Party,ALP,30.41,0,0.0,-0.206,Safe (>10%)
2013,2013-09-07,WA,235,Brand,-32.319905164102565,115.77531187692308,39,Andrew Newhouse,FFP,Family First Party,False,1564,228,21,113,153,2079,0.054,-0.42,99867,92133,92.26,-1.1,Australian Labor Party,ALP,5.76,0,0.0,-0.199,Fairly Marginal (2-6%)
2013,2013-09-07,WA,235,Brand,-32.319905164102565,115.77531187692308,39,Craig Walker Lawrence,PUP,Palmer United Party,False,5632,375,24,228,259,6518,0.035,7.5,99867,92133,92.26,-1.1,Australian Labor Party,ALP,5.76,0,0.0,1.65,Fairly Marginal (2-6%)
2013,2013-09-07,WA,235,Brand,-32.319905164102565,115.77531187692308,39,Gary Gray,ALP,Australian Labor Party,True,29820,1685,178,1203,2207,35093,0.034,-0.41,99867,92133,92.26,-1.1,Australian Labor Party,ALP,5.76,0,0.0,-0.197,Fairly Marginal (2-6%)
2013,2013-09-07,WA,235,Brand,-32.319905164102565,115.77531187692308,39,Mick Le-Cocq,CEC,Citizens Electoral Council,False,218,27,1,19,15,280,0.068,0.32,99867,92133,92.26,-1.1,Australian Labor Party,ALP,5.76,0,0.0,-0.027,Fairly Marginal (2-6%)
2013,2013-09-07,WA,235,Brand,-32.319905164102565,115.77531187692308,39,Paul James Young,DEM,Australian Democrats,False,461,42,1,26,68,598,0.043,0.69,99867,92133,92.26,-1.1,Australian Labor Party,ALP,5.76,0,0.0,0.06,Fairly Marginal (2-6%)
2013,2013-09-07,WA,235,Brand,-32.319905164102565,115.77531187692308,39,Gabrielle Lisanne Iriks,RUA,Rise Up Australia Party,False,461,48,2,47,88,646,0.073,0.74,99867,92133,92.26,-1.1,Australian Labor Party,ALP,5.76,0,0.0,0.072,Fairly Marginal (2-6%)
2013,2013-09-07,WA,235,Brand,-32.319905164102565,115.77531187692308,39,Dawn Jecks,GRN,The Greens,False,5195,476,33,268,371,6343,0.042,-7.44,99867,92133,92.26,-1.1,Australian Labor Party,ALP,5.76,0,0.0,-1.839,Fairly Marginal (2-6%)
2013,2013-09-07,WA,235,Brand,-32.319905164102565,115.77531187692308,39,Bob Burdett,AUC,Australian Christians,False,1433,92,7,52,101,1685,0.031,1.94,99867,92133,92.26,-1.1,Australian Labor Party,ALP,5.76,0,0.0,0.352,Fairly Marginal (2-6%)
2013,2013-09-07,WA,235,Brand,-32.319905164102565,115.77531187692308,39,Donna Gordin,LP,Liberal Party,False,27651,1654,116,1452,2761,33634,0.043,-0.67,99867,92133,92.26,-1.1,Australian Labor Party,ALP,5.76,0,0.0,-0.258,Fairly Marginal (2-6%)
2013,2013-09-07,WA,235,Brand,-32.319905164102565,115.77531187692308,39,Informal Informal,,Informal,False,4530,300,35,164,228,5257,0.031,0.48,99867,92133,92.26,-1.1,Australian Labor Party,ALP,5.76,0,0.0,0.011,Fairly Marginal (2-6%)
2013,2013-09-07,WA,236,Canning,-32.37122285192308,115.90217314230769,52,Don Randall,LP,Liberal Party,True,36081,2945,179,2164,3820,45189,0.048,4.89,101804,93666,92.01,-1.15,Liberal Party,LP,23.63,0,0.0,1.041,Safe (>10%)
2013,2013-09-07,WA,236,Canning,-32.37122285192308,115.90217314230769,52,Damon Pages-Oliver,GRN,The Greens,False,5265,648,31,260,343,6547,0.04,-0.89,101804,93666,92.01,-1.15,Liberal Party,LP,23.63,0,0.0,-0.309,Safe (>10%)
2013,2013-09-07,WA,236,Canning,-32.37122285192308,115.90217314230769,52,Derek Owen Bruning,AUC,Australian Christians,False,2381,150,6,65,140,2742,0.024,3.1,101804,93666,92.01,-1.15,Liberal Party,LP,23.63,0,0.0,0.623,Safe (>10%)
2013,2013-09-07,WA,236,Canning,-32.37122285192308,115.90217314230769,52,Joanne Carol Dean,ALP,Australian Labor Party,False,19157,1607,134,921,1759,23578,0.039,-13.71,101804,93666,92.01,-1.15,Liberal Party,LP,23.63,0,0.0,-3.304,Safe (>10%)
2013,2013-09-07,WA,236,Canning,-32.37122285192308,115.90217314230769,52,James Forsyth,NP,National Party,False,1268,171,15,90,163,1707,0.053,1.93,101804,93666,92.01,-1.15,Liberal Party,LP,23.63,0,0.0,0.349,Safe (>10%)
2013,2013-09-07,WA,236,Canning,-32.37122285192308,115.90217314230769,52,Wendy Eileen Lamotte,PUP,Palmer United Party,False,5160,423,34,211,260,6088,0.035,6.88,101804,93666,92.01,-1.15,Liberal Party,LP,23.63,0,0.0,1.506,Safe (>10%)
2013,2013-09-07,WA,236,Canning,-32.37122285192308,115.90217314230769,52,Alice Harper,FFP,Family First Party,False,888,150,7,57,95,1197,0.048,-0.19,101804,93666,92.01,-1.15,Liberal Party,LP,23.63,0,0.0,-0.146,Safe (>10%)
2013,2013-09-07,WA,236,Canning,-32.37122285192308,115.90217314230769,52,Lee Rumble,RUA,Rise Up Australia Party,False,501,62,3,39,64,669,0.058,0.76,101804,93666,92.01,-1.15,Liberal Party,LP,23.63,0,0.0,0.076,Safe (>10%)
2013,2013-09-07,WA,236,Canning,-32.37122285192308,115.90217314230769,52,Richard Eldridge,KAP,Katter's Australian Party (KAP),False,581,83,4,39,69,776,0.05,0.88,101804,93666,92.01,-1.15,Liberal Party,LP,23.63,0,0.0,0.104,Safe (>10%)
2013,2013-09-07,WA,236,Canning,-32.37122285192308,115.90217314230769,52,Informal Informal,,Informal,False,4418,412,38,145,160,5173,0.028,1.0,101804,93666,92.01,-1.15,Liberal Party,LP,23.63,0,0.0,0.132,Safe (>10%)
2013,2013-09-07,WA,237,Cowan,-31.815710955555556,115.8205221111111,36,Tristan Cockman,ALP,Australian Labor Party,False,22390,1643,125,1410,1680,27248,0.052,-0.16,95477,88924,93.14,-1.09,Liberal Party,LP,14.91,0,0.0,-0.139,Safe (>10%)
2013,2013-09-07,WA,237,Cowan,-31.815710955555556,115.8205221111111,36,David Kingston,AUC,Australian Christians,False,1454,143,11,88,106,1802,0.049,2.14,95477,88924,93.14,-1.09,Liberal Party,LP,14.91,0,0.0,0.399,Safe (>10%)
2013,2013-09-07,WA,237,Cowan,-31.815710955555556,115.8205221111111,36,Sheila Mundy,RUA,Rise Up Australia Party,False,656,71,6,59,77,869,0.068,1.03,95477,88924,93.14,-1.09,Liberal Party,LP,14.91,0,0.0,0.139,Safe (>10%)
2013,2013-09-07,WA,237,Cowan,-31.815710955555556,115.8205221111111,36,Adam Collins,GRN,The Greens,False,5256,637,33,407,344,6677,0.061,-4.62,95477,88924,93.14,-1.09,Liberal Party,LP,14.91,0,0.0,-1.18,Safe (>10%)
2013,2013-09-07,WA,237,Cowan,-31.815710955555556,115.8205221111111,36,Che Tam Nguyen,FFP,Family First Party,False,1089,150,18,101,84,1442,0.07,-0.65,95477,88924,93.14,-1.09,Liberal Party,LP,14.91,0,0.0,-0.253,Safe (>10%)
2013,2013-09-07,WA,237,Cowan,-31.815710955555556,115.8205221111111,36,Vimal Kumar Sharma,PUP,Palmer United Party,False,3633,383,28,274,183,4501,0.061,5.33,95477,88924,93.14,-1.09,Liberal Party,LP,14.91,0,0.0,1.144,Safe (>10%)
2013,2013-09-07,WA,237,Cowan,-31.815710955555556,115.8205221111111,36,Luke Simpkins,LP,Liberal Party,True,33622,2465,129,2408,3225,41849,0.058,-0.47,95477,88924,93.14,-1.09,Liberal Party,LP,14.91,0,0.0,-0.211,Safe (>10%)
2013,2013-09-07,WA,237,Cowan,-31.815710955555556,115.8205221111111,36,Informal Informal,,Informal,False,3827,397,21,147,144,4536,0.032,-0.02,95477,88924,93.14,-1.09,Liberal Party,LP,14.91,0,0.0,-0.106,Safe (>10%)
2013,2013-09-07,WA,238,Curtin,-31.95334426530612,115.80106449795919,49,Jennifer Whately,RUA,Rise Up Australia Party,False,525,66,3,55,59,708,0.078,0.83,94323,87650,92.93,-0.29,Liberal Party,LP,34.84,0,0.0,0.093,Safe (>10%)
2013,2013-09-07,WA,238,Curtin,-31.95334426530612,115.80106449795919,49,Judith Cullity,GRN,The Greens,False,10184,1115,63,869,754,12985,0.067,-2.41,94323,87650,92.93,-0.29,Liberal Party,LP,34.84,0,0.0,-0.664,Safe (>10%)
2013,2013-09-07,WA,238,Curtin,-31.95334426530612,115.80106449795919,49,Gail Forder,AUC,Australian Christians,False,807,72,5,76,98,1058,0.072,1.25,94323,87650,92.93,-0.29,Liberal Party,LP,34.84,0,0.0,0.191,Safe (>10%)
2013,2013-09-07,WA,238,Curtin,-31.95334426530612,115.80106449795919,49,Daryl Tan,ALP,Australian Labor Party,False,11873,1087,47,1031,1151,15189,0.068,-1.36,94323,87650,92.93,-0.29,Liberal Party,LP,34.84,0,0.0,-0.419,Safe (>10%)
2013,2013-09-07,WA,238,Curtin,-31.95334426530612,115.80106449795919,49,Glenn Phillip Baker,PUP,Palmer United Party,False,1726,218,12,181,100,2237,0.081,2.64,94323,87650,92.93,-0.29,Liberal Party,LP,34.84,0,0.0,0.515,Safe (>10%)
2013,2013-09-07,WA,238,Curtin,-31.95334426530612,115.80106449795919,49,Julie Bishop,LP,Liberal Party,True,41589,2826,183,3496,4529,52623,0.066,0.93,94323,87650,92.93,-0.29,Liberal Party,LP,34.84,0,0.0,0.116,Safe (>10%)
2013,2013-09-07,WA,238,Curtin,-31.95334426530612,115.80106449795919,49,Informal Informal,,Informal,False,2322,227,12,134,155,2850,0.047,0.32,94323,87650,92.93,-0.29,Liberal Party,LP,34.84,0,0.0,-0.027,Safe (>10%)
2013,2013-09-07,WA,312,Durack,-26.506679936363636,117.29321763,110,Desmond John Headland,PUP,Palmer United Party,False,4116,411,50,211,210,4998,0.042,6.75,90852,79092,87.06,-1.13,Liberal Party,LP,7.96,0,0.0,1.475,Fairly Safe (6-10%)
2013,2013-09-07,WA,312,Durack,-26.506679936363636,117.29321763,110,Ian James,GRN,The Greens,False,4373,359,21,258,216,5227,0.049,-2.19,90852,79092,87.06,-1.13,Liberal Party,LP,7.96,0,0.0,-0.613,Fairly Safe (6-10%)
2013,2013-09-07,WA,312,Durack,-26.506679936363636,117.29321763,110,Melissa Price,LP,Liberal Party,True,23365,1588,141,1045,2004,28143,0.037,-7.06,90852,79092,87.06,-1.13,Liberal Party,LP,7.96,0,0.0,-1.75,Fairly Safe (6-10%)
2013,2013-09-07,WA,312,Durack,-26.506679936363636,117.29321763,110,Shane Foreman,RUA,Rise Up Australia Party,False,695,34,8,31,42,810,0.038,1.09,90852,79092,87.06,-1.13,Liberal Party,LP,7.96,0,0.0,0.153,Fairly Safe (6-10%)
2013,2013-09-07,WA,312,Durack,-26.506679936363636,117.29321763,110,Shane Van Styn,NP,National Party,False,14596,821,78,437,1213,17145,0.025,5.46,90852,79092,87.06,-1.13,Liberal Party,LP,7.96,0,0.0,1.174,Fairly Safe (6-10%)
2013,2013-09-07,WA,312,Durack,-26.506679936363636,117.29321763,110,Judy F Sudholz,CEC,Citizens Electoral Council,False,134,16,2,16,9,177,0.09,0.24,90852,79092,87.06,-1.13,Liberal Party,LP,7.96,0,0.0,-0.045,Fairly Safe (6-10%)
2013,2013-09-07,WA,312,Durack,-26.506679936363636,117.29321763,110,Grahame Gould,AUC,Australian Christians,False,800,65,4,33,70,972,0.034,1.31,90852,79092,87.06,-1.13,Liberal Party,LP,7.96,0,0.0,0.205,Fairly Safe (6-10%)
2013,2013-09-07,WA,312,Durack,-26.506679936363636,117.29321763,110,Ian Rose,FFP,Family First Party,False,620,54,5,33,51,763,0.043,-1.37,90852,79092,87.06,-1.13,Liberal Party,LP,7.96,0,0.0,-0.421,Fairly Safe (6-10%)
2013,2013-09-07,WA,312,Durack,-26.506679936363636,117.29321763,110,Daron Keogh,ALP,Australian Labor Party,False,12922,790,84,532,690,15018,0.035,-3.75,90852,79092,87.06,-1.13,Liberal Party,LP,7.96,0,0.0,-0.977,Fairly Safe (6-10%)
2013,2013-09-07,WA,312,Durack,-26.506679936363636,117.29321763,110,Aaron Todd,KAP,Katter's Australian Party (KAP),False,601,45,3,40,94,783,0.051,1.06,90852,79092,87.06,-1.13,Liberal Party,LP,7.96,0,0.0,0.146,Fairly Safe (6-10%)
2013,2013-09-07,WA,312,Durack,-26.506679936363636,117.29321763,110,Informal Informal,,Informal,False,4476,276,38,133,133,5056,0.026,1.53,90852,79092,87.06,-1.13,Liberal Party,LP,7.96,0,0.0,0.256,Fairly Safe (6-10%)
2013,2013-09-07,WA,239,Forrest,-33.46280978181819,115.62176685454546,66,John Joseph Borlini,ALP,Australian Labor Party,False,18538,1198,68,690,1085,21579,0.032,-2.93,96933,90518,93.38,-0.81,Liberal Party,LP,24.55,0,0.0,-0.786,Safe (>10%)
2013,2013-09-07,WA,239,Forrest,-33.46280978181819,115.62176685454546,66,Bev Custers,FFP,Family First Party,False,1097,66,5,35,67,1270,0.028,-0.46,96933,90518,93.38,-0.81,Liberal Party,LP,24.55,0,0.0,-0.209,Safe (>10%)
2013,2013-09-07,WA,239,Forrest,-33.46280978181819,115.62176685454546,66,Nola Marino,LP,Liberal Party,True,35814,2356,108,1577,2785,42640,0.037,0.96,96933,90518,93.38,-0.81,Liberal Party,LP,24.55,0,0.0,0.123,Safe (>10%)
2013,2013-09-07,WA,239,Forrest,-33.46280978181819,115.62176685454546,66,Mark Morien,RUA,Rise Up Australia Party,False,467,45,3,29,37,581,0.05,0.68,96933,90518,93.38,-0.81,Liberal Party,LP,24.55,0,0.0,0.058,Safe (>10%)
2013,2013-09-07,WA,239,Forrest,-33.46280978181819,115.62176685454546,66,Wayne Barnett,AUC,Australian Christians,False,1162,83,7,48,74,1374,0.035,1.61,96933,90518,93.38,-0.81,Liberal Party,LP,24.55,0,0.0,0.275,Safe (>10%)
2013,2013-09-07,WA,239,Forrest,-33.46280978181819,115.62176685454546,66,Gordon Tayler,GRN,The Greens,False,6773,645,39,292,387,8136,0.036,-3.96,96933,90518,93.38,-0.81,Liberal Party,LP,24.55,0,0.0,-1.026,Safe (>10%)
2013,2013-09-07,WA,239,Forrest,-33.46280978181819,115.62176685454546,66,Ian Tuffnell,CEC,Citizens Electoral Council,False,150,20,0,15,19,204,0.074,0.24,96933,90518,93.38,-0.81,Liberal Party,LP,24.55,0,0.0,-0.045,Safe (>10%)
2013,2013-09-07,WA,239,Forrest,-33.46280978181819,115.62176685454546,66,Michael Rose,NP,National Party,False,4350,361,17,213,397,5338,0.04,0.27,96933,90518,93.38,-0.81,Liberal Party,LP,24.55,0,0.0,-0.038,Safe (>10%)
2013,2013-09-07,WA,239,Forrest,-33.46280978181819,115.62176685454546,66,Edward Gregory Dabrowski,PUP,Palmer United Party,False,3739,253,16,138,155,4301,0.032,5.03,96933,90518,93.38,-0.81,Liberal Party,LP,24.55,0,0.0,1.074,Safe (>10%)
2013,2013-09-07,WA,239,Forrest,-33.46280978181819,115.62176685454546,66,Informal Informal,,Informal,False,4501,299,22,121,152,5095,0.024,1.08,96933,90518,93.38,-0.81,Liberal Party,LP,24.55,0,0.0,0.151,Safe (>10%)
2013,2013-09-07,WA,240,Fremantle,-32.08111716046512,115.7970923395349,43,Richard Mcnaught,KAP,Katter's Australian Party (KAP),False,804,125,3,69,60,1061,0.065,1.22,100902,93024,92.19,-1.04,Australian Labor Party,ALP,9.53,0,0.0,0.184,Fairly Safe (6-10%)
2013,2013-09-07,WA,240,Fremantle,-32.08111716046512,115.7970923395349,43,Jordon Alexander Steele-John,GRN,The Greens,False,8286,909,42,607,510,10354,0.059,-5.76,100902,93024,92.19,-1.04,Australian Labor Party,ALP,9.53,0,0.0,-1.447,Fairly Safe (6-10%)
2013,2013-09-07,WA,240,Fremantle,-32.08111716046512,115.7970923395349,43,Owen Mulder,AUC,Australian Christians,False,940,94,9,55,65,1163,0.047,1.34,100902,93024,92.19,-1.04,Australian Labor Party,ALP,9.53,0,0.0,0.212,Fairly Safe (6-10%)
2013,2013-09-07,WA,240,Fremantle,-32.08111716046512,115.7970923395349,43,Teresa Van Lieshout,APP,Australian Protectionist Party,False,151,19,1,21,13,205,0.102,0.24,100902,93024,92.19,-1.04,Australian Labor Party,ALP,9.53,0,0.0,-0.045,Fairly Safe (6-10%)
2013,2013-09-07,WA,240,Fremantle,-32.08111716046512,115.7970923395349,43,Vashil Vimal Sharma,PUP,Palmer United Party,False,2867,256,17,148,163,3451,0.043,3.96,100902,93024,92.19,-1.04,Australian Labor Party,ALP,9.53,0,0.0,0.824,Fairly Safe (6-10%)
2013,2013-09-07,WA,240,Fremantle,-32.08111716046512,115.7970923395349,43,Matthew Hanssen,LP,Liberal Party,False,26485,2091,75,1730,2838,33219,0.052,-0.43,100902,93024,92.19,-1.04,Australian Labor Party,ALP,9.53,0,0.0,-0.202,Fairly Safe (6-10%)
2013,2013-09-07,WA,240,Fremantle,-32.08111716046512,115.7970923395349,43,Jim Mccourt,FFP,Family First Party,False,590,92,7,49,73,811,0.06,-0.78,100902,93024,92.19,-1.04,Australian Labor Party,ALP,9.53,0,0.0,-0.284,Fairly Safe (6-10%)
2013,2013-09-07,WA,240,Fremantle,-32.08111716046512,115.7970923395349,43,Ron Rowlands,CEC,Citizens Electoral Council,False,99,10,0,11,11,131,0.084,0.15,100902,93024,92.19,-1.04,Australian Labor Party,ALP,9.53,0,0.0,-0.066,Fairly Safe (6-10%)
2013,2013-09-07,WA,240,Fremantle,-32.08111716046512,115.7970923395349,43,Philip Scott,RUA,Rise Up Australia Party,False,332,31,1,28,24,416,0.067,0.48,100902,93024,92.19,-1.04,Australian Labor Party,ALP,9.53,0,0.0,0.011,Fairly Safe (6-10%)
2013,2013-09-07,WA,240,Fremantle,-32.08111716046512,115.7970923395349,43,Sam Wainwright,SAL,Socialist Alliance,False,611,53,4,38,37,743,0.051,0.05,100902,93024,92.19,-1.04,Australian Labor Party,ALP,9.53,0,0.0,-0.09,Fairly Safe (6-10%)
2013,2013-09-07,WA,240,Fremantle,-32.08111716046512,115.7970923395349,43,Melissa Parke,ALP,Australian Labor Party,True,29409,1795,129,1426,2795,35554,0.04,1.88,100902,93024,92.19,-1.04,Australian Labor Party,ALP,9.53,0,0.0,0.338,Fairly Safe (6-10%)
2013,2013-09-07,WA,240,Fremantle,-32.08111716046512,115.7970923395349,43,Informal Informal,,Informal,False,5114,384,29,193,196,5916,0.033,0.93,100902,93024,92.19,-1.04,Australian Labor Party,ALP,9.53,0,0.0,0.116,Fairly Safe (6-10%)
2013,2013-09-07,WA,305,Hasluck,-31.9876495,115.9855347116279,43,Ken Wyatt,LP,Liberal Party,True,30961,2739,151,1539,3561,38951,0.04,3.43,98464,90926,92.34,-0.73,Liberal Party,LP,9.74,0,0.0,0.7,Fairly Safe (6-10%)
2013,2013-09-07,WA,305,Hasluck,-31.9876495,115.9855347116279,43,Chris Munro,ASXP,Sex Party,False,1661,319,12,133,111,2236,0.059,2.61,98464,90926,92.34,-0.73,Liberal Party,LP,9.74,0,0.0,0.508,Fairly Safe (6-10%)
2013,2013-09-07,WA,305,Hasluck,-31.9876495,115.9855347116279,43,Daniel Stevens,KAP,Katter's Australian Party (KAP),False,379,69,3,44,74,569,0.077,0.66,98464,90926,92.34,-0.73,Liberal Party,LP,9.74,0,0.0,0.053,Fairly Safe (6-10%)
2013,2013-09-07,WA,305,Hasluck,-31.9876495,115.9855347116279,43,Adrian Evans,ALP,Australian Labor Party,False,22862,2039,138,958,2084,28081,0.034,-4.79,98464,90926,92.34,-0.73,Liberal Party,LP,9.74,0,0.0,-1.22,Fairly Safe (6-10%)
2013,2013-09-07,WA,305,Hasluck,-31.9876495,115.9855347116279,43,Robin David Scott,PUP,Palmer United Party,False,4864,528,29,223,241,5885,0.038,6.86,98464,90926,92.34,-0.73,Liberal Party,LP,9.74,0,0.0,1.501,Fairly Safe (6-10%)
2013,2013-09-07,WA,305,Hasluck,-31.9876495,115.9855347116279,43,Peter Langlands,GRN,The Greens,False,5146,714,28,298,360,6546,0.046,-5.15,98464,90926,92.34,-0.73,Liberal Party,LP,9.74,0,0.0,-1.304,Fairly Safe (6-10%)
2013,2013-09-07,WA,305,Hasluck,-31.9876495,115.9855347116279,43,Jason Whittaker,AUC,Australian Christians,False,1694,196,10,68,162,2130,0.032,2.48,98464,90926,92.34,-0.73,Liberal Party,LP,9.74,0,0.0,0.478,Fairly Safe (6-10%)
2013,2013-09-07,WA,305,Hasluck,-31.9876495,115.9855347116279,43,Kyran Sharrin,FFP,Family First Party,False,971,194,5,81,114,1365,0.059,-0.67,98464,90926,92.34,-0.73,Liberal Party,LP,9.74,0,0.0,-0.258,Fairly Safe (6-10%)
2013,2013-09-07,WA,305,Hasluck,-31.9876495,115.9855347116279,43,Informal Informal,,Informal,False,4316,498,26,130,193,5163,0.025,0.04,98464,90926,92.34,-0.73,Liberal Party,LP,9.74,0,0.0,-0.092,Fairly Safe (6-10%)
2013,2013-09-07,WA,242,Moore,-31.780239908333336,115.75243390833333,36,Jason Daniel Lawrance,ALP,Australian Labor Party,False,17714,1841,101,1140,1528,22324,0.051,-0.36,97238,89889,92.44,-0.63,Liberal Party,LP,23.73,0,0.0,-0.185,Safe (>10%)
2013,2013-09-07,WA,242,Moore,-31.780239908333336,115.75243390833333,36,Gary John Morris,PUP,Palmer United Party,False,4731,499,34,271,210,5745,0.047,6.69,97238,89889,92.44,-0.63,Liberal Party,LP,23.73,0,0.0,1.461,Safe (>10%)
2013,2013-09-07,WA,242,Moore,-31.780239908333336,115.75243390833333,36,Rex Host,AUC,Australian Christians,False,1266,140,6,88,102,1602,0.055,1.87,97238,89889,92.44,-0.63,Liberal Party,LP,23.73,0,0.0,0.335,Safe (>10%)
2013,2013-09-07,WA,242,Moore,-31.780239908333336,115.75243390833333,36,Louahna Janet Kiona Lloyd,GRN,The Greens,False,6787,872,46,427,407,8539,0.05,-3.62,97238,89889,92.44,-0.63,Liberal Party,LP,23.73,0,0.0,-0.947,Safe (>10%)
2013,2013-09-07,WA,242,Moore,-31.780239908333336,115.75243390833333,36,Mary Patricia Pritchett,RUA,Rise Up Australia Party,False,547,83,5,41,62,738,0.056,0.86,97238,89889,92.44,-0.63,Liberal Party,LP,23.73,0,0.0,0.1,Safe (>10%)
2013,2013-09-07,WA,242,Moore,-31.780239908333336,115.75243390833333,36,Josh Catalano,SPRT,Australian Sports Party,False,968,161,8,82,105,1324,0.062,1.54,97238,89889,92.44,-0.63,Liberal Party,LP,23.73,0,0.0,0.258,Safe (>10%)
2013,2013-09-07,WA,242,Moore,-31.780239908333336,115.75243390833333,36,Ian Goodenough,LP,Liberal Party,True,36585,2928,133,2591,3325,45562,0.057,-1.08,97238,89889,92.44,-0.63,Liberal Party,LP,23.73,0,0.0,-0.354,Safe (>10%)
2013,2013-09-07,WA,242,Moore,-31.780239908333336,115.75243390833333,36,Informal Informal,,Informal,False,3400,330,18,154,153,4055,0.038,0.16,97238,89889,92.44,-0.63,Liberal Party,LP,23.73,0,0.0,-0.064,Safe (>10%)
2013,2013-09-07,WA,243,O'Connor,-33.24650606048387,118.55603568387097,124,Michael John Salt,ALP,Australian Labor Party,False,11755,1045,49,555,830,14234,0.039,0.14,95069,87716,92.27,-0.53,Liberal Party,LP,1.9,0,0.0,-0.069,Marginal (<2%)
2013,2013-09-07,WA,243,O'Connor,-33.24650606048387,118.55603568387097,124,Jean Robinson,CEC,Citizens Electoral Council,False,331,39,2,16,19,407,0.039,0.03,95069,87716,92.27,-0.53,Liberal Party,LP,1.9,0,0.0,-0.094,Marginal (<2%)
2013,2013-09-07,WA,243,O'Connor,-33.24650606048387,118.55603568387097,124,Phillip Bouwman,KAP,Katter's Australian Party (KAP),False,459,72,5,40,84,660,0.061,0.8,95069,87716,92.27,-0.53,Liberal Party,LP,1.9,0,0.0,0.086,Marginal (<2%)
2013,2013-09-07,WA,243,O'Connor,-33.24650606048387,118.55603568387097,124,Chub Witham,NP,National Party,False,17421,1320,49,676,1448,20914,0.032,-3.5,95069,87716,92.27,-0.53,Liberal Party,LP,1.9,0,0.0,-0.919,Marginal (<2%)
2013,2013-09-07,WA,243,O'Connor,-33.24650606048387,118.55603568387097,124,Vanessa Korber,RUA,Rise Up Australia Party,False,490,48,4,20,33,595,0.034,0.72,95069,87716,92.27,-0.53,Liberal Party,LP,1.9,0,0.0,0.067,Marginal (<2%)
2013,2013-09-07,WA,243,O'Connor,-33.24650606048387,118.55603568387097,124,Diane Evers,GRN,The Greens,False,4508,551,15,235,318,5627,0.042,-2.04,95069,87716,92.27,-0.53,Liberal Party,LP,1.9,0,0.0,-0.578,Marginal (<2%)
2013,2013-09-07,WA,243,O'Connor,-33.24650606048387,118.55603568387097,124,Mike Walsh,AUC,Australian Christians,False,1764,128,6,52,129,2079,0.025,2.52,95069,87716,92.27,-0.53,Liberal Party,LP,1.9,0,0.0,0.487,Marginal (<2%)
2013,2013-09-07,WA,243,O'Connor,-33.24650606048387,118.55603568387097,124,Rick Wilson,LP,Liberal Party,True,26608,2109,95,1156,2316,32284,0.036,0.77,95069,87716,92.27,-0.53,Liberal Party,LP,1.9,0,0.0,0.079,Marginal (<2%)
2013,2013-09-07,WA,243,O'Connor,-33.24650606048387,118.55603568387097,124,Steven Fuhrmann,FFP,Family First Party,False,551,74,5,24,44,698,0.034,-0.58,95069,87716,92.27,-0.53,Liberal Party,LP,1.9,0,0.0,-0.237,Marginal (<2%)
2013,2013-09-07,WA,243,O'Connor,-33.24650606048387,118.55603568387097,124,Jane Mouritz,IND,Independent,False,1111,133,2,64,121,1431,0.045,1.73,95069,87716,92.27,-0.53,Liberal Party,LP,1.9,0,0.0,0.303,Marginal (<2%)
2013,2013-09-07,WA,243,O'Connor,-33.24650606048387,118.55603568387097,124,Michael Anthony Lucas,PUP,Palmer United Party,False,2975,278,8,157,163,3581,0.044,4.34,95069,87716,92.27,-0.53,Liberal Party,LP,1.9,0,0.0,0.912,Marginal (<2%)
2013,2013-09-07,WA,243,O'Connor,-33.24650606048387,118.55603568387097,124,Informal Informal,,Informal,False,4531,357,27,143,148,5206,0.027,0.57,95069,87716,92.27,-0.53,Liberal Party,LP,1.9,0,0.0,0.032,Marginal (<2%)
